id,title,tenant_id,owner_person_id,creation_timestamp,state,description,goal,max_students,difficulty,completion_criteria,academic_session_id,project_type,tag_asg
4643,Investigating the effect of acoustic and language model quality on semi supervised training for automatic speech recognition,ug4,1341,2020 10 29 11:20:10 00,0,(none),(none),1,(none),(none),8,0,f
4644,Rare Fish Species Extraction And Clustering,ug4,1341,2020 10 29 11:20:43 00,0,(none),(none),1,(none),(none),8,0,f
4645,Mandelbrot Maps: Web application for exploring fractals,ug4,1341,2020 10 29 11:20:54 00,0,(none),(none),1,(none),(none),8,0,f
4646,Assessment of pseudotemporal ordering methods on single cell RNA seq data,ug4,1341,2020 10 29 11:21:07 00,0,(none),(none),1,(none),(none),8,0,f
4647,Implementing Interoperability Between the Vulkan and SYCL,ug4,1341,2020 10 29 11:21:53 00,0,(none),(none),1,(none),(none),8,0,f
4648,CLPractice   Tools for Learning: Computation and Logic,ug4,1341,2020 10 29 11:24:35 00,0,(none),(none),1,(none),(none),8,0,f
4649,Towards the Automatic Synthesis of Coherence Protocols,ug4,1341,2020 10 29 15:15:52 00,0,(none),(none),1,(none),(none),8,0,f
4650,Designing a new language for physic computations with support for precision and physical units,ug4,1341,2020 10 29 15:16:13 00,0,(none),(none),1,(none),(none),8,0,f
4651,Unité   the physics programming language,ug4,1341,2020 10 29 15:16:26 00,0,(none),(none),1,(none),(none),8,0,f
4652,Visual Sudoku Solver,ug4,1341,2020 10 29 15:16:45 00,0,(none),(none),1,(none),(none),8,0,f
4653,Cancer Data Science and Epigenetics,ug4,1341,2020 10 29 15:16:57 00,0,(none),(none),1,(none),(none),8,0,f
4654,Analysing the robustness of transport ticketing apps,ug4,1341,2020 10 29 15:17:09 00,0,(none),(none),1,(none),(none),8,0,f
4655,Tools for teaching Computation and Logic,ug4,1341,2020 10 29 15:17:21 00,0,(none),(none),1,(none),(none),8,0,f
4656,Assessing Intelligence of Explore Exploit Algorithms,ug4,1341,2020 10 29 15:17:32 00,0,(none),(none),1,(none),(none),8,0,f
4657,Implementing Walukiewicz' completeness proof for the modal mu calculus,ug4,1341,2020 10 29 15:17:44 00,0,(none),(none),1,(none),(none),8,0,f
4658,"Developing Educational Games, Smart Objects, or Other Tools for Supporting Children with Autism (Generic proposal)",ug4,1341,2020 10 29 15:18:14 00,0,(none),(none),1,(none),(none),8,0,f
4659,Tutorial and Sample Project for engineering Domain Specific Languages with DSL Developer Kit,ug4,1341,2020 10 29 15:18:39 00,0,(none),(none),1,(none),(none),8,0,f
